,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,tcs37,tcs38,tcs39,tcs40,tcs41,tcs42,tc43,tc44,tc45,tc46,tc47,tc48,tc49,tc50,tc51,tc52,tc53,dv54,ae55,ae56,ae57,ae58,ae59,ae60,ae61,ae62,ae63,ae64,ae65,ae66,ae67,ae68,d69,d70
527,0.0,6431442.68,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1442,0.0,1905423.2,100.0,0.0,0.0,13379407.540000001,0.0,0.0,0.0,23.0,697.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,0.0,22095.714,10924574.16,0.0,265.0,-0.5764466869762255,0.0,0.0,0.0,0.0,0.0,321,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0.0,1479578.3,100.0,0.0,0.0,46540497.67,0.0,0.0,8000000.0,79.0,666.0,6.0,1730674.34,0.0,0.0,59789.0,0.0,16.0,34015.78,981635.1400000001,39807.94,2.0,35.0,38748.54,9337245.89,27.0,431.0,-1.6351087317898285,100.0,0.0,37.0,0.0,100.0,187,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
698,0.0,6083200.43,100.0,0.0,5.0,26936569.639999993,0.0,0.0,0.0,24.0,797.0,6.0,469843.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,13381237.059999999,0.0,585.0,-0.7911893275870407,0.0,0.0,0.0,0.0,0.0,876,30.0,122.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
171,0.0,1080840.87,0.0,100.0,21.0,787618.45,0.0,0.0,0.0,10.0,316.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,280067.44,128377.71,0.0,23.0,5344.279,0.0,0.0,6.0,-0.54323380741228,0.0,0.0,23.0,0.0,100.0,311,31.0,154.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
238,0.0,72080.16,100.0,0.0,0.0,0.0,3225495.87,0.0,0.0,23.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97822.0,0.0,4.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,34,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2133,0.0,312714.97,100.0,0.0,3.0,29235510.130000003,0.0,0.0,8000000.0,15.0,837.0,6.0,646663.48,0.0,0.0,2472.0,2472.0,0.0,0.0,0.0,0.0,0.0,0.0,352823.51,7956027.769,7.0,808.0,3.069520638328745,0.0,100.0,0.0,0.0,0.0,104,31.0,32.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,0.0,6729708.68,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1890,0.0,979621.11,100.0,0.0,0.0,16425586.59,0.0,0.0,3071719.0,23.0,689.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,0.0,48546.844,13223430.48,0.0,185.0,-0.8023715639166578,0.0,0.0,0.0,0.0,0.0,474,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,0.0,39475.89,0.0,100.0,0.0,0.0,251763.55,0.0,0.0,20.0,778.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,-0.7055324211778684,0.0,0.0,0.0,0.0,0.0,238,59.0,29.0,59.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1638,0.0,6879599.96,100.0,0.0,5.0,33084267.45,0.0,0.0,0.0,24.0,803.0,6.0,415224.89,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,16292.585,15094391.059999999,0.0,613.0,-0.642603537839324,0.0,100.0,0.0,0.0,0.0,907,31.0,153.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2695,0.0,79025.69,0.0,100.0,0.0,842.81,0.0,0.0,0.0,15.0,806.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641845.7650000001,88304514.52,13.0,1132.0,-0.7920302304384799,0.0,0.0,0.0,0.0,0.0,398,31.0,-3.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
965,0.0,0.0,100.0,0.0,0.0,6607816.87,1633732.65,0.0,5848141.5,25.0,712.0,6.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,6414.4800000000005,0.0,0.0,0.0,2633249.3290000004,0.0,1.0,43.0,-0.8951254783020408,0.0,100.0,0.0,0.0,0.0,9,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0.0,9273.5,100.0,0.0,0.0,12839769.63,386100.0,0.0,0.0,14.0,761.0,6.0,0.0,0.0,0.0,379.0,379.0,0.0,0.0,8471.93,0.0,0.0,0.0,1900028.9609999997,114290.12,2.0,274.0,6.589160234421795,0.0,100.0,0.0,0.0,0.0,82,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62,0.0,10468851.55,100.0,0.0,1.0,30436207.85,0.0,0.0,0.0,24.0,805.0,6.0,116219.25,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,15876125.6,0.0,540.0,-1.2388520825695495,0.0,100.0,0.0,0.0,0.0,937,30.0,152.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1747,0.0,139320.2,100.0,0.0,0.0,247359143.84000003,8140845.94,0.0,0.0,29.0,863.0,6.0,247358975.68,0.0,0.0,0.0,0.0,0.0,100847.83,0.0,0.0,0.0,0.0,97391624.88300002,343828.31000000006,0.0,11689.0,-1.025617198374747,0.0,0.0,0.0,0.0,0.0,1043,30.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,0.0,2117696.73,19.0,81.0,0.0,13897326.26,0.0,0.0,0.0,23.0,631.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,18599.124,10274418.760000002,0.0,306.0,-0.8087450945392276,0.0,0.0,1.0,0.0,100.0,290,29.0,1.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,66072.8,3727170.2,0.0,98.0,39.0,921076.62,0.0,0.0,0.0,10.0,357.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,33300.0,284272.44,37505.0,1.0,17.0,68144.0,0.0,0.0,6.0,1.6362962962962984,0.0,0.0,18.0,0.0,100.0,433,31.0,62.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2026,0.0,20217.32,100.0,0.0,0.0,437.52,1123544.0,0.0,0.0,27.0,619.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239852.868,216865784.51999998,0.0,1565.0,-0.3587148247359804,0.0,0.0,0.0,0.0,0.0,81,31.0,1.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1534,0.0,3286875.45,0.0,98.0,39.0,921076.62,0.0,0.0,0.0,10.0,357.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,33300.0,284272.44,37505.0,1.0,17.0,68144.0,0.0,0.0,6.0,1.6362962962962984,0.0,0.0,18.0,0.0,100.0,433,31.0,62.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2642,0.0,0.1,100.0,0.0,0.0,59998014.47,310792.19,0.0,0.0,23.0,782.0,6.0,34537.35,0.0,0.0,0.0,0.0,0.0,0.0,12129.61,0.0,0.0,0.0,706602.876,0.0,14.0,2884.0,-1.354251160662546,0.0,0.0,0.0,0.0,0.0,398,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2408,0.0,1865717.37,18.0,82.0,3.0,13030755.610000001,0.0,0.0,0.0,23.0,691.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000.0,0.0,0.0,1.0,18599.124,11286240.66,0.0,309.0,-1.0788644731467438,0.0,0.0,1.0,0.0,100.0,261,31.0,154.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841,0.0,34728.17,100.0,0.0,0.0,2017219.23,195451.35,0.0,1744047.0,7.0,553.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,-1.0024335425905506,0.0,0.0,0.0,0.0,0.0,9,30.0,1.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
429,0.0,6467007.87,100.0,0.0,5.0,26936569.639999993,0.0,0.0,0.0,24.0,797.0,6.0,469843.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,13381237.059999999,0.0,585.0,-0.7911893275870407,0.0,0.0,0.0,0.0,0.0,876,30.0,122.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,0.0,10331476.3,100.0,0.0,6.0,34664868.0,422811.33,0.0,9000000.0,11.0,811.0,6.0,1662592.44,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,24158488.154,2591882.5200000005,0.0,18.0,-1.4702990967870537,0.0,0.0,0.0,0.0,0.0,628,31.0,154.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,0.0,9289679.63,100.0,0.0,6.0,29915184.240000002,193027.15,0.0,4000000.0,11.0,585.0,6.0,3106191.1500000004,85.0,0.0,0.0,85.0,0.0,0.0,604199.98,0.0,0.0,0.0,32223026.918,1796727.97,14.0,18.0,-1.9359432246445192,0.0,100.0,0.0,0.0,0.0,779,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,0.0,4927467.48,100.0,0.0,9.0,8270787.66,378700.0,0.0,0.0,22.0,706.0,6.0,771283.83,0.0,0.0,1970.0,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,290866.26999999996,34344.33,16.0,0.0,-0.686190321943021,0.0,100.0,0.0,0.0,0.0,249,30.0,62.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
626,0.0,12461.1,100.0,0.0,0.0,2520611.49,300000.0,0.0,2250000.0,22.0,811.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,911.0,-0.7726509168876698,0.0,0.0,0.0,0.0,0.0,334,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,0.0,70616.02,100.0,0.0,10.0,11547389.99,492017.41,0.0,5080572.8,9.0,462.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52547.920000000006,0.0,0.0,1.0,1257844.872,0.0,6.0,68.0,-0.468553903555883,0.0,0.0,1.0,0.0,100.0,26,30.0,31.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,0.0,0.0,100.0,0.0,0.0,536668.06,0.0,0.0,0.0,8.0,536.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.083333333333336,0.0,0.0,0.0,0.0,0.0,92,31.0,1.0,31.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2844,0.0,0.1,100.0,0.0,0.0,70327.09999999999,1734407.79,0.0,0.0,75.0,793.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10224.92,0.0,0.0,0.0,0.0,2854186.2950000004,76594.45999999999,14.0,191.0,-0.7702954484961406,0.0,0.0,0.0,0.0,0.0,320,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1559,0.0,508013.52,100.0,0.0,0.0,49834865.87,0.0,0.0,8000000.0,79.0,641.0,6.0,1648413.61,0.0,0.0,0.0,0.0,19.0,27244.409999999996,948598.57,250136.65999999997,1.0,40.0,33760.0,3347203.7,7.0,431.0,-1.3400814796387164,0.0,0.0,41.0,0.0,100.0,36,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1932,0.0,73547.63,100.0,0.0,0.0,4755790.39,0.0,0.0,4280195.7,16.0,755.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-1.9298416178491178,0.0,0.0,0.0,0.0,0.0,14,30.0,1.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,0.0,8677978.82,100.0,0.0,7.0,17967942.25,414034.45,0.0,0.0,11.0,770.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,11353328.873,2616523.5800000005,0.0,8.0,-1.5000000000000038,0.0,0.0,0.0,0.0,0.0,505,30.0,123.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0.0,10385161.81,100.0,0.0,5.0,29596681.95,186964.54,0.0,4500000.0,11.0,649.0,6.0,3219970.31,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,25190001.07,2559635.98,8.0,18.0,-1.9703716686214023,0.0,0.0,0.0,0.0,0.0,720,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,0.0,0.1,100.0,0.0,0.0,0.0,186805.56,0.0,0.0,27.0,774.0,0.0,0.0,0.0,0.0,4871.0,0.0,1.0,0.0,13083.84,13083.84,0.0,1.0,0.0,0.0,4.0,514.0,0.21108425712604806,100.0,0.0,1.0,0.0,100.0,191,30.0,1.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1659,0.0,0.0,100.0,0.0,0.0,27229014.09,1045883.01,0.0,1839301.2,4.0,664.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89290.85,0.0,0.0,0.0,3482788.787,8193797.05,0.0,1530.0,1.7635873440675818,0.0,0.0,0.0,0.0,0.0,3,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0.0,55859.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-1.9643664479155023,0.0,0.0,0.0,0.0,0.0,345,-3.0,-3.0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2129,0.0,6543945.31,100.0,0.0,5.0,26936569.639999993,0.0,0.0,0.0,24.0,797.0,6.0,469843.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22218.143,13381237.059999999,0.0,585.0,-0.7911893275870407,0.0,0.0,0.0,0.0,0.0,876,30.0,122.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,765000.0,10569274.17,78.0,22.0,0.0,32533706.43,0.0,0.0,7972827.7,24.0,796.0,6.0,176553.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27599.541999999998,17728602.41,7.0,325.0,-1.543856499327159,0.0,0.0,0.0,0.0,0.0,1121,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2223,0.0,12461.1,100.0,0.0,3.0,7055951.970000001,0.0,0.0,4355600.0,23.0,833.0,6.0,360596.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12796.357,0.0,0.0,128.0,-1.4321005234647783,0.0,0.0,0.0,0.0,0.0,183,30.0,154.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
704,0.0,4963.0,100.0,0.0,0.0,1806734.44,0.0,0.0,1619873.1,7.0,695.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1922.18,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.1772169837976998,0.0,0.0,3.0,100.0,0.0,87,28.0,1.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,0.0,7869900.22,100.0,0.0,7.0,18494200.31,412630.15,0.0,4500000.0,11.0,777.0,6.0,160785.6,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,0.0,15276126.086,2616523.5800000005,0.0,18.0,6.611283903489623,0.0,0.0,0.0,0.0,0.0,536,31.0,154.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,0.0,1443163.9,100.0,0.0,5.0,9207737.97,169933.88,0.0,0.0,11.0,578.0,6.0,0.0,0.0,75.0,0.0,75.0,0.0,0.0,604199.98,0.0,0.0,2.0,5085085.206,24641.06,0.0,8.0,4.131377551020423,0.0,100.0,2.0,0.0,100.0,262,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,0.0,3240149.04,100.0,0.0,1.0,25948921.600000005,0.0,0.0,0.0,24.0,701.0,6.0,473499.9,0.0,0.0,1188.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,107280.975,9526795.440000001,0.0,322.0,1.76799314843396,0.0,100.0,0.0,0.0,0.0,694,31.0,62.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
786,0.0,3476.06,60.0,40.0,0.0,740000.0,3691736.83,0.0,0.0,27.0,723.0,6.0,0.0,0.0,0.0,208.0,208.0,0.0,14602.630000000001,94380.44,0.0,6.0,2.0,69781.19,0.0,2.0,243.0,4.681376904403098,0.0,100.0,8.0,100.0,0.0,63,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,0.0,0.0,100.0,0.0,4.0,1200099.8599999999,0.0,0.0,0.0,16.0,586.0,6.0,760296.36,0.0,7128.0,0.0,7128.0,0.0,0.0,0.0,0.0,0.0,0.0,160864.14,0.0,0.0,79.0,0.32322030537378543,0.0,100.0,0.0,0.0,0.0,19,31.0,1.0,31.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533051.4759999999,0.0,1.0,148.0,-0.8210910361155852,0.0,0.0,0.0,0.0,0.0,9,273.0,-3.0,273.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
447,0.0,1897172.56,0.0,100.0,21.0,787618.45,0.0,0.0,0.0,10.0,316.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,280067.44,128377.71,0.0,23.0,5344.279,0.0,0.0,6.0,-0.54323380741228,0.0,0.0,23.0,0.0,100.0,311,31.0,154.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1013,0.0,699974.02,91.0,9.0,2.0,6462775.859999999,9312203.53,0.0,0.0,12.0,569.0,6.0,4035281.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1388.0,7.0217039096365035,100.0,0.0,0.0,0.0,0.0,166,30.0,92.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,0.0,11411581.17,78.0,22.0,0.0,33626595.70999999,0.0,0.0,3972827.7,24.0,795.0,6.0,247181.79,0.0,0.0,848.0,848.0,0.0,0.0,0.0,0.0,0.0,0.0,30846.513,16134256.08,0.0,487.0,-1.2880421673919744,0.0,100.0,0.0,0.0,0.0,968,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1005,0.0,136631.89,100.0,0.0,0.0,16326463.98,8256925.9,0.0,4500000.0,28.0,777.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,-1.389431140303404,0.0,0.0,0.0,0.0,0.0,321,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,0.0,193897.25,100.0,0.0,0.0,28433223.07,0.0,0.0,8000000.0,15.0,848.0,6.0,635531.29,276.0,0.0,2472.0,2748.0,0.0,0.0,0.0,0.0,0.0,0.0,352823.51,8213897.607,2.0,808.0,1.8420914830505604,0.0,100.0,0.0,0.0,0.0,14,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,0.0,125491.17,100.0,0.0,5.0,21162243.86,10822212.88,0.0,7988928.0,14.0,639.0,6.0,1896722.0799999998,0.0,0.0,13995.0,381.0,0.0,5117.6,0.0,0.0,8.0,0.0,0.0,0.0,8.0,252.0,0.3591678797022184,100.0,0.0,8.0,100.0,0.0,14,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2161,409822.37999999995,3958600.59,0.0,98.0,39.0,735588.2000000001,0.0,0.0,0.0,10.0,607.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,66304.24,292310.73999999993,78547.54000000001,4.0,19.0,68144.0,0.0,0.0,17.0,7.117811675930055,0.0,0.0,23.0,0.0,100.0,464,31.0,93.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1825,0.0,2570.14,100.0,0.0,0.0,0.0,148871347.94,0.0,0.0,41.0,763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6416.16,0.0,0.0,0.0,108146762.54800001,328563.58,6.0,192.0,3.0461058601134043,0.0,0.0,0.0,0.0,0.0,120,61.0,31.0,61.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,0.0,8274798.46,100.0,0.0,6.0,32026305.69,194568.49,0.0,4000000.0,11.0,462.0,6.0,3414965.27,0.0,85.0,0.0,85.0,0.0,0.0,604199.98,0.0,0.0,0.0,37362687.618,646617.05,17.0,18.0,-1.7263552479815456,0.0,100.0,0.0,0.0,0.0,809,30.0,31.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,0.0,0.1,100.0,0.0,1.0,4638205.57,0.0,0.0,2093835.19,14.0,449.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.77,0.0,0.0,0.0,0.0,4064670.56,2.0,43.0,-0.10892607769968699,0.0,0.0,0.0,0.0,0.0,790,30.0,92.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2593,0.0,3370070.0,100.0,0.0,6.0,9972222.75,168258.41,0.0,0.0,11.0,402.0,6.0,248374.72,0.0,0.0,0.0,0.0,0.0,0.0,604199.98,0.0,0.0,2.0,5759948.377,24641.06,0.0,8.0,0.7506887052341571,0.0,0.0,2.0,0.0,100.0,323,31.0,1.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
